,genre,artist_name,track_name,track_id,popularity,trendy,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
191939,Soul,John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,85,4,0.922,0.42200000000000004,269560,0.264,0.0,G#,0.132,-7.064,Major,0.0322,119.93,4/4,0.331
191940,Soul,Marvin Gaye,Ain't No Mountain High Enough - Mono,76resiPGue5Cum9rLUKCj0,79,4,0.29,0.62,148093,0.813,0.000109,B,0.14300000000000002,-6.115,Minor,0.0307,129.38,4/4,0.8320000000000001
191941,Soul,Adele,Someone Like You,4kflIGfjdZJW4ot2ioixTB,79,4,0.892,0.5589999999999999,285040,0.33,0.0,A,0.0975,-8.251,Major,0.0285,135.109,4/4,0.285
191942,Soul,The Temptations,My Girl,6jWkZvd1URGktyTTwcpPpB,79,4,0.625,0.579,165000,0.419,0.0,C,0.0981,-10.72,Major,0.0346,104.564,4/4,0.6729999999999999
191943,Soul,Estelle,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,78,4,0.171,0.727,284733,0.7290000000000001,0.0,C,0.07,-2.99,Major,0.326,117.932,4/4,0.512
191944,Soul,GASHI,My Year,6MDjeiUWPPgEwLtiBrr9he,78,4,0.20600000000000002,0.8420000000000001,190345,0.8079999999999999,0.0,B,0.258,-3.2430000000000003,Minor,0.0491,145.03,4/4,0.705
191945,Soul,Adele,Make You Feel My Love,6P7tTFzn6oNa0GL8w8oazE,75,3,0.894,0.552,212040,0.18,0.000393,A#,0.105,-10.583,Major,0.0293,76.995,4/4,0.0896
191946,Soul,Al Green,Let's Stay Together,63xdwScd1Ai1GigAwQxE8y,76,4,0.57,0.7559999999999999,199396,0.397,0.0115,G,0.0542,-10.700999999999999,Minor,0.0522,101.985,4/4,0.507
191947,Soul,Alicia Keys,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,80,4,0.603,0.609,228707,0.445,6.77e-06,G,0.10400000000000001,-9.129,Major,0.106,118.39299999999999,3/4,0.166
191948,Soul,Rag'n'Bone Man,Human,58zsLZPvfflaiIbNWoA22O,81,4,0.39299999999999996,0.602,200187,0.7070000000000001,0.0,B,0.165,-4.0969999999999995,Major,0.302,75.09,4/4,0.5539999999999999
191949,Soul,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,77,4,0.782,0.5670000000000001,249191,0.38799999999999996,0.000309,A,0.248,-9.579,Minor,0.0384,116.36200000000001,4/4,0.452
191950,Soul,Pink Sweat$,Honesty,5dXI2NV7X2c4anyLFbQdEX,77,4,0.919,0.616,191000,0.204,0.0,F#,0.106,-11.421,Minor,0.0331,79.82600000000001,4/4,0.419
191951,Soul,Frank Ocean,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,75,3,0.41,0.716,200747,0.35,0.00134,C,0.0927,-11.094000000000001,Major,0.0537,129.842,4/4,0.17800000000000002
191952,Soul,Alicia Keys,No One,6IwKcFdiRQZOWeYNhUiWIv,80,4,0.0209,0.644,253813,0.5479999999999999,8.68e-06,C#,0.134,-5.416,Minor,0.0286,90.042,4/4,0.166
191953,Soul,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,78,4,0.42,0.466,307151,0.5479999999999999,1.01e-06,F,0.113,-9.362,Minor,0.11800000000000001,89.815,4/4,0.423
191954,Soul,Adele,When We Were Young,7IWkJwX9C0J7tHurTD7ViL,74,3,0.348,0.381,290907,0.594,0.0,D#,0.0925,-5.97,Major,0.0486,143.86,4/4,0.273
191955,Soul,Corinne Bailey Rae,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,77,4,0.16699999999999998,0.7390000000000001,215360,0.511,1.34e-06,A,0.133,-7.843999999999999,Major,0.0362,96.038,4/4,0.542
191956,Soul,Leon Bridges,River,0NeJjNlprGfZpeX2LQuN6c,74,3,0.6890000000000001,0.6579999999999999,238560,0.179,0.0,G#,0.17,-10.866,Major,0.0448,128.128,4/4,0.191
191957,Soul,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",6CQaVuICm1WVXyy3SZ5jEI,68,3,0.7509999999999999,0.7390000000000001,233733,0.365,1.65e-06,F,0.161,-5.731,Minor,0.0415,96.095,4/4,0.6990000000000001
191958,Soul,Leona Lewis,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,80,4,0.188,0.638,262467,0.6559999999999999,0.0,F,0.146,-5.886,Major,0.0357,104.036,4/4,0.225
191959,Soul,Thutmose,Memories,2CWOMDYFK4Ef3867nEhnVM,73,3,0.0519,0.5670000000000001,199147,0.6509999999999999,0.0,F,0.183,-7.146,Minor,0.0554,93.98899999999999,4/4,0.519
191960,Soul,Bill Withers,Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,77,4,0.457,0.479,125093,0.41600000000000004,1.7199999999999998e-05,E,0.11800000000000001,-11.450999999999999,Minor,0.124,79.593,4/4,0.514
191961,Soul,Solange,Almeda,6IAgarq2wDeYzpsY2Kx0Hw,77,4,0.0227,0.8270000000000001,236120,0.5529999999999999,1.52e-05,C#,0.17600000000000002,-5.296,Major,0.032,110.015,4/4,0.0631
191962,Soul,Adele,Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,74,3,0.0038200000000000005,0.61,241693,0.6829999999999999,1.79e-06,D,0.125,-3.8789999999999996,Minor,0.0253,108.00299999999999,4/4,0.466
191963,Soul,Ben E. King,Stand by Me,3SdTKo2uVsxFblQjpScoHy,79,4,0.57,0.65,180056,0.306,7.07e-06,A,0.0707,-9.443,Major,0.0393,118.068,4/4,0.605
191964,Soul,Mark Morrison,Return Of The Mack,3jDdpx9PMlfMBS5tOBHFm9,72,3,0.0063100000000000005,0.715,213093,0.833,0.0,D,0.16399999999999998,-5.379,Major,0.10800000000000001,95.48700000000001,4/4,0.612
191965,Soul,"Earth, Wind & Fire",September,5nNmj1cLH3r4aA4XDJ2bgY,79,4,0.114,0.6970000000000001,214827,0.809,0.000521,A,0.183,-8.197000000000001,Major,0.0302,125.941,4/4,0.98
191966,Soul,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,77,4,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.5539999999999999
191967,Soul,Ari Lennox,Shea Butter Baby (with J. Cole),1CVAENDG5VY05pEHh0ViXL,77,4,0.134,0.7020000000000001,210590,0.614,0.00391,C,0.17300000000000001,-4.385,Major,0.0786,155.173,4/4,0.047
191968,Soul,Solange,Time (is),6l82XaHZyodfRvNo85Pdqr,70,3,0.8420000000000001,0.493,219960,0.159,0.581,C,0.162,-11.048,Major,0.0434,116.074,3/4,0.38
191969,Soul,Solange,I'm a Witness,5RstG9WNSOaQ2G3ZFimUz1,67,3,0.9229999999999999,0.26,111880,0.29,0.21899999999999997,G,0.11199999999999999,-11.413,Major,0.0528,181.273,4/4,0.0383
191970,Soul,Adele,Send My Love (To Your New Lover),4BHzQ9C00ceJxfG16AlNWb,73,3,0.0415,0.69,223080,0.524,3.16e-06,F#,0.17,-8.39,Minor,0.10300000000000001,164.023,4/4,0.562
191971,Soul,Gnarls Barkley,Crazy,2N5zMZX7YeL1tico8oQxa9,72,3,0.0172,0.835,182066,0.741,0.0577,G#,0.0826,-1.609,Major,0.0339,111.963,4/4,0.612
