,genre,artist_name,track_name,track_id,popularity,trendy,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
104022,Classical,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",61dYvvfIRtIDFuqZypPAta,66,3,0.9,0.257,151480,0.109,0.867,G,0.0762,-21.355999999999998,Major,0.0597,75.02,4/4,0.307
104023,Classical,Harold Budd,Olancha Farewell,4KyJQKAFvEH4F52qSMuwIF,69,3,0.992,0.196,138427,0.00687,0.917,G,0.106,-34.255,Major,0.0442,72.125,4/4,0.053
104024,Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",2YarjDYjBJuH63dUIh9OWv,68,3,0.982,0.19399999999999998,433800,0.0324,0.961,F,0.0916,-28.215,Major,0.0382,144.13,4/4,0.0596
104025,Classical,Ludwig van Beethoven,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",3DNRdudZ2SstnDCVKFdXxG,68,3,0.995,0.184,315427,0.00527,0.887,C#,0.17300000000000001,-37.264,Minor,0.0432,170.612,3/4,0.151
104026,Classical,Harold Budd,The Whispers,4VH3rKj1tmhUZtX3U43jBq,68,3,0.995,0.228,163000,0.00385,0.917,A,0.0858,-35.213,Minor,0.0449,141.201,3/4,0.11699999999999999
104027,Classical,Jóhann Jóhannsson,Flight From The City,3Sy6wgTNEp6vSgLs4EyXAf,66,3,0.932,0.13,391160,0.086,0.912,A#,0.10800000000000001,-21.92,Major,0.0373,90.223,4/4,0.0375
104028,Classical,DragonForce,Through The Fire And Flames,6nnacTL5on2aVsRhVDNUSo,63,3,0.00176,0.113,441560,0.951,0.00718,C,0.33399999999999996,-4.743,Minor,0.129,200.024,4/4,0.139
104029,Classical,Harold Budd,The Plateaux Of Mirror - 2004 Digital Remaster,75Q2oWlmhsTiM9KTbjyduU,64,3,0.988,0.23399999999999999,253893,0.0138,0.83,G#,0.106,-30.699,Minor,0.0487,91.085,4/4,0.0344
104030,Classical,Frédéric Chopin,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major, ""Raindrop""",4q8f3Ls32PcXE8Ks4V1ufx,65,3,0.995,0.39799999999999996,348333,0.00293,0.922,C#,0.0897,-29.480999999999998,Major,0.0666,130.464,4/4,0.0804
104031,Classical,Harold Budd,Foreshadowed - 2005 Digital Remaster,6vo5a9n1HWYroioj7k6gZS,64,3,0.992,0.342,232440,0.0314,0.9059999999999999,D#,0.0767,-25.319000000000003,Minor,0.0439,100.022,4/4,0.11699999999999999
104032,Classical,Claude Debussy,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,6N7JzrteJv8lsr1GWYyu0b,65,3,0.993,0.34299999999999997,279160,0.0252,0.932,C#,0.0454,-27.013,Major,0.0488,67.207,5/4,0.0395
104033,Classical,Wolfgang Amadeus Mozart,"Concerto for Flute & Harp in C Major, K. 299: II. Andantino",32vorozGvLK6PPEpyysMKe,0,1,0.9690000000000001,0.235,533320,0.024,0.5770000000000001,F,0.0889,-27.534000000000002,Major,0.0433,93.723,4/4,0.105
104034,Classical,Wolfgang Amadeus Mozart,"Clarinet Concerto in A Major, K. 622: II. Adagio",1xVoEzjTl55M37ugGDDeTm,0,1,0.9790000000000001,0.0768,439000,0.008,0.0606,D,0.094,-26.25,Major,0.0495,81.163,4/4,0.0654
104035,Classical,Wolfgang Amadeus Mozart,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca",3v5OruWdyeFaEfgFSoSmvh,0,1,0.9740000000000001,0.528,214096,0.188,0.9590000000000001,A,0.14300000000000002,-16.671,Major,0.0557,126.705,4/4,0.868
104036,Classical,Wolfgang Amadeus Mozart,"Oboe Concerto in C Major, K. 314: III. Allegro",0YYKh4qo4uH7UhKtgh6DVj,0,1,0.965,0.494,365200,0.185,0.955,C,0.0583,-18.148,Major,0.0461,117.663,4/4,0.602
