,genre,artist_name,track_name,track_id,popularity,trendy,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
107802,Pop,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,99,4,0.0421,0.726,190440,0.5539999999999999,0.0,F,0.106,-5.29,Minor,0.0917,169.99900000000002,4/4,0.335
107803,Pop,Post Malone,Wow.,6MWtB6iiXyIwun0YzU6DFP,99,4,0.163,0.833,149520,0.539,2.1000000000000002e-06,B,0.10099999999999999,-7.399,Minor,0.17800000000000002,99.947,4/4,0.385
107804,Pop,Ariana Grande,7 rings,14msK75pk3pA33pzPVNtBF,100,4,0.578,0.725,178640,0.321,0.0,C#,0.0884,-10.744000000000002,Minor,0.32299999999999995,70.142,4/4,0.319
107805,Pop,J. Cole,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,96,4,0.149,0.8370000000000001,213594,0.364,0.0,G#,0.271,-11.713,Major,0.276,123.984,4/4,0.46299999999999997
107806,Pop,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,97,4,0.556,0.76,158040,0.479,0.0,D,0.0703,-5.574,Major,0.0466,89.911,4/4,0.9129999999999999
107807,Pop,Travis Scott,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,94,4,0.00513,0.8340000000000001,312820,0.73,0.0,G#,0.124,-3.714,Major,0.222,155.00799999999998,4/4,0.446
107808,Pop,Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,97,4,0.297,0.752,201661,0.488,9.11e-06,F#,0.0936,-7.05,Major,0.0705,136.041,4/4,0.5329999999999999
107809,Pop,Khalid,Talk,0rTV5WefWd1J3OwIheTzxM,94,4,0.0501,0.9,197487,0.4,0.0,C,0.0876,-8.443,Major,0.124,136.001,4/4,0.33799999999999997
107810,Pop,Sam Smith,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,97,4,0.45,0.741,171030,0.52,1.97e-06,G#,0.222,-7.513,Major,0.0656,102.99799999999999,4/4,0.34700000000000003
107811,Pop,Ariana Grande,needy,1TEL6MlSSVLSdhOSddidlJ,92,4,0.78,0.647,171573,0.309,7.41e-06,G,0.20199999999999999,-7.9479999999999995,Minor,0.0366,87.045,4/4,0.195
107812,Pop,Marshmello,Happier,2dpaYNEQHiRxtZbfNsse99,97,4,0.191,0.687,214290,0.792,0.0,F,0.16699999999999998,-2.7489999999999997,Major,0.0452,100.015,4/4,0.6709999999999999
107813,Pop,Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,91,4,0.451,0.747,182000,0.45799999999999996,0.0,F#,0.252,-6.891,Major,0.303,75.029,4/4,0.47
107814,Pop,Ariana Grande,"thank u, next",2rPE9A1vEgShuZxxzR2tZH,95,4,0.28,0.7240000000000001,207333,0.647,0.0,C#,0.102,-5.642,Major,0.0658,106.96,4/4,0.435
107815,Pop,Khalid,Better,6zeeWid2sgw4lap2jV61PZ,88,4,0.0765,0.596,229320,0.552,0.33399999999999996,C,0.10400000000000001,-10.277999999999999,Minor,0.09699999999999999,97.949,4/4,0.11199999999999999
107816,Pop,Jonas Brothers,Sucker,4y3OI86AEP6PQoDE6olYhO,94,4,0.0436,0.846,181040,0.731,0.0,C#,0.0949,-5.027,Minor,0.064,137.947,4/4,0.9329999999999999
107817,Pop,Ariana Grande,bloodline,2hloaUoRonYssMuqLCBLTX,91,4,0.0815,0.758,216893,0.665,0.000157,D,0.21600000000000003,-5.188,Minor,0.0774,151.976,4/4,0.643
107818,Pop,Ariana Grande,bad idea,5Il6Oe7lr5XM7A0cWbVQtr,91,4,0.0268,0.847,267107,0.579,0.0545,C#,0.102,-5.314,Major,0.0719,137.998,4/4,0.569
107819,Pop,Lauv,i'm so tired...,7COXchtUOMd6uIT6HvmRaI,94,4,0.17600000000000002,0.599,162583,0.733,0.0,B,0.242,-7.058,Major,0.203,102.211,4/4,0.534
107820,Pop,Ariana Grande,fake smile,3wFLWP0FcIqHK1wb1CPthQ,90,4,0.32899999999999996,0.45,208880,0.619,0.0,A,0.319,-7.412000000000001,Major,0.37200000000000005,83.3,4/4,0.42700000000000005
107821,Pop,Post Malone,Better Now,7dt6x5M1jzdTEt8oCbisTK,93,4,0.354,0.68,231267,0.563,0.0,A#,0.136,-5.843,Major,0.0454,145.028,4/4,0.374
107822,Pop,Ariana Grande,imagine,39LmTF9RgyakzSYX8txrow,90,4,0.37799999999999995,0.7290000000000001,212267,0.475,0.0,G#,0.12,-4.985,Major,0.0364,62.52,3/4,0.371
107823,Pop,21 Savage,a lot,2t8yVaLvJ0RenpXUIAC52d,93,4,0.0395,0.8370000000000001,288624,0.636,0.00125,C#,0.342,-7.643,Major,0.086,145.972,4/4,0.27399999999999997
107824,Pop,Meek Mill,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,95,4,0.259,0.889,180522,0.496,0.0,E,0.252,-6.365,Minor,0.0905,86.00299999999999,4/4,0.544
107825,Pop,benny blanco,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,91,4,0.555,0.56,173800,0.68,0.0,F#,0.11599999999999999,-7.648,Minor,0.321,89.391,4/4,0.319
107826,Pop,Cardi B,Please Me,0PG9fbaaHFHfre2gUVo7AN,91,4,0.0642,0.747,200890,0.57,0.0,C#,0.0832,-6.711,Major,0.081,133.99200000000002,4/4,0.65
107827,Pop,Lil Baby,Drip Too Hard (Lil Baby & Gunna),78QR3Wp35dqAhFEc2qAGjE,92,4,0.10300000000000001,0.8959999999999999,145543,0.6709999999999999,0.0,C#,0.552,-6.977,Minor,0.289,112.50200000000001,4/4,0.358
107828,Pop,Ariana Grande,in my head,4T652DlATVHe0jdLKaN3Bw,88,4,0.17300000000000001,0.662,222947,0.6,0.00013700000000000002,C,0.109,-6.402,Major,0.0703,134.97899999999998,4/4,0.331
107829,Pop,Ava Max,Sweet but Psycho,25sgk305KZfyuqVBQIahim,97,4,0.0691,0.7190000000000001,187436,0.7040000000000001,0.0,C#,0.166,-4.724,Major,0.0476,133.002,4/4,0.628
107830,Pop,Lady Gaga,Shallow,2VxeLyX666F8uXCJ0dZF8B,96,4,0.371,0.5720000000000001,215733,0.385,0.0,G,0.231,-6.362,Major,0.0308,95.79899999999999,4/4,0.32299999999999995
107831,Pop,Alec Benjamin,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,92,4,0.74,0.652,169354,0.557,0.0,C#,0.124,-5.7139999999999995,Minor,0.0318,150.07299999999998,4/4,0.483
107832,Pop,Mustard,Pure Water (with Migos),63cd4JkwGgYJrbOizbfmsp,91,4,0.172,0.68,194520,0.5589999999999999,0.0,C,0.318,-5.545,Major,0.129,202.00599999999997,4/4,0.13699999999999998
107833,Pop,Travis Scott,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,87,4,0.28300000000000003,0.785,150043,0.5539999999999999,3.4e-06,C,0.11599999999999999,-6.571000000000001,Major,0.0409,128.047,4/4,0.14400000000000002
107834,Pop,Kodak Black,ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z,93,4,0.0521,0.861,228760,0.603,0.0,G#,0.0924,-5.787999999999999,Minor,0.17600000000000002,98.04299999999999,4/4,0.504
107835,Pop,Post Malone,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,91,4,0.11699999999999999,0.5870000000000001,218147,0.535,6.56e-05,F,0.131,-6.09,Minor,0.0898,159.847,4/4,0.14
107836,Pop,Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,92,4,0.6970000000000001,0.5529999999999999,196373,0.586,0.0,B,0.0813,-6.319,Major,0.0362,126.684,4/4,0.44299999999999995
107837,Pop,Ariana Grande,make up,27356GVuMPFWiJSZCragoM,87,4,0.0844,0.6709999999999999,140693,0.7140000000000001,1.48e-06,G,0.0568,-5.372999999999999,Major,0.21,105.137,3/4,0.47700000000000004
107838,Pop,Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,95,4,0.193,0.579,190947,0.904,0.0,F,0.064,-2.7289999999999996,Major,0.0618,82.014,4/4,0.6809999999999999
107839,Pop,Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,89,4,0.34600000000000003,0.638,180000,0.7170000000000001,0.0,D,0.105,-4.7219999999999995,Major,0.0337,100.027,4/4,0.249
107840,Pop,Billie Eilish,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,89,4,0.737,0.483,203569,0.41200000000000003,0.0,G,0.11599999999999999,-8.461,Major,0.0402,170.16299999999998,3/4,0.247
107841,Pop,Post Malone,I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,88,4,0.0689,0.556,223347,0.5379999999999999,0.0,G#,0.196,-5.4079999999999995,Minor,0.0382,143.95,4/4,0.29100000000000004
107842,Pop,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,90,4,0.099,0.816,253390,0.726,0.0,F,0.37200000000000005,-3.998,Minor,0.129,136.048,4/4,0.65
107843,Pop,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,90,4,0.04,0.6990000000000001,205920,0.713,3.11e-06,A,0.294,-5.507000000000001,Minor,0.0594,121.993,4/4,0.354
107844,Pop,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,89,4,0.58,0.7390000000000001,221440,0.5589999999999999,0.0,G#,0.11199999999999999,-8.011000000000001,Major,0.11699999999999999,140.124,4/4,0.439
107845,Pop,The Chainsmokers,Who Do You Love (with 5 Seconds of Summer),11cDEev79fPKi6uJCjUhu8,92,4,0.007909999999999999,0.51,226747,0.835,0.0,D#,0.21899999999999997,-4.673,Major,0.0447,140.024,4/4,0.435
107846,Pop,Lady Gaga,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,90,4,0.41600000000000004,0.575,217213,0.33,0.0,G,0.0872,-6.557,Major,0.031,95.801,4/4,0.27699999999999997
107847,Pop,Metro Boomin,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,87,4,0.368,0.9009999999999999,203267,0.46399999999999997,1.7100000000000002e-05,F,0.23800000000000002,-9.789,Minor,0.0645,109.00399999999999,4/4,0.638
107848,Pop,Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,92,4,0.19399999999999998,0.7290000000000001,183907,0.625,0.009859999999999999,E,0.248,-5.266,Major,0.0315,146.034,4/4,0.261
107849,Pop,Khalid,Saturday Nights,7vGGAJBkHKxKtOnGjQduDV,87,4,0.635,0.54,209547,0.439,1.93e-05,A#,0.0993,-8.591000000000001,Major,0.115,167.908,4/4,0.371
107850,Pop,Travis Scott,goosebumps,6gBFPUFcJLzWGx4lenP6h2,86,4,0.0847,0.841,243837,0.728,0.0,G,0.149,-3.37,Major,0.0484,130.049,4/4,0.43
107851,Pop,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,96,4,0.153,0.841,212500,0.7979999999999999,3.33e-06,C#,0.0618,-4.206,Minor,0.22899999999999998,95.948,4/4,0.591
107852,Pop,Billie Eilish,wish you were gay,4txc3txsIt81diMzGhrVPS,87,4,0.39,0.853,221543,0.35100000000000003,9.38e-06,G,0.752,-10.198,Major,0.24100000000000002,118.02799999999999,4/4,0.282
107853,Pop,Khalid,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,86,4,0.19899999999999998,0.7979999999999999,202547,0.539,1.66e-05,C#,0.165,-6.351,Major,0.0421,136.94899999999998,4/4,0.39399999999999996
107854,Pop,Ariana Grande,breathin,4OafepJy2teCjYJbvFE60J,87,4,0.0211,0.568,198160,0.6559999999999999,1.3699999999999998e-05,G#,0.213,-5.412999999999999,Major,0.0433,100.04899999999999,4/4,0.364
107855,Pop,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,86,4,0.0956,0.708,201707,0.648,0.0,F#,0.134,-5.626,Major,0.0449,143.955,4/4,0.33799999999999997
107856,Pop,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,86,4,0.0161,0.71,131064,0.789,2.77e-06,E,0.451,-3.8739999999999997,Major,0.0722,142.929,4/4,0.7170000000000001
107857,Pop,Offset,Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,86,4,0.149,0.88,172800,0.428,5.07e-05,A,0.114,-8.28,Major,0.20600000000000002,100.007,4/4,0.33299999999999996
107858,Pop,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,89,4,0.00381,0.8,204665,0.578,0.0,E,0.359,-5.144,Minor,0.0485,143.01,4/4,0.36700000000000005
107859,Pop,Lauv,I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,88,4,0.535,0.752,197437,0.505,2.55e-06,A,0.10400000000000001,-7.621,Major,0.253,91.97,4/4,0.419
107860,Pop,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,92,4,0.0969,0.574,182623,0.758,0.0,C#,0.395,-5.029,Minor,0.0621,144.111,4/4,0.49200000000000005
107861,Pop,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,90,4,0.0236,0.884,232959,0.5589999999999999,0.0,C,0.10099999999999999,-7.442,Major,0.12,97.994,4/4,0.342
107862,Pop,Post Malone,Congratulations,3a1lNhkSLSkpJE4MSHpDu9,87,4,0.215,0.63,220293,0.804,0.0,F#,0.253,-4.183,Major,0.0363,123.146,4/4,0.49200000000000005
107863,Pop,Offset,Legacy (feat. Travis Scott & 21 Savage),7pMRoGLEJuFM2wl5pt0R99,85,4,0.17800000000000002,0.8440000000000001,244941,0.513,0.0,C#,0.0845,-8.769,Major,0.335,128.085,4/4,0.344
107864,Pop,The Chainsmokers,This Feeling,4NBTZtAt1F13VvlSKe6KTl,88,4,0.0558,0.575,197947,0.5710000000000001,0.0,C#,0.0912,-7.906000000000001,Major,0.0439,105.04899999999999,4/4,0.449
107865,Pop,Drake,God's Plan,6DCZcSspjsKoFjzjrWoCdn,89,4,0.0332,0.754,198973,0.449,8.290000000000001e-05,G,0.552,-9.211,Major,0.109,77.169,4/4,0.35700000000000004
107866,Pop,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,86,4,0.047,0.643,163870,0.7829999999999999,0.0,A#,0.083,-6.457999999999999,Major,0.0856,154.084,4/4,0.579
107867,Pop,Offset,Red Room,2MJdgSby3DtSS7bUJx2cly,85,4,0.479,0.9359999999999999,241440,0.5589999999999999,0.0,G,0.129,-8.591000000000001,Minor,0.158,112.339,4/4,0.517
107868,Pop,Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,87,4,0.0233,0.602,197547,0.6579999999999999,5.9999999999999995e-05,C#,0.237,-5.934,Major,0.0558,145.031,4/4,0.268
107869,Pop,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),5YAP8zpqj1eIX88makBjDe,84,4,0.166,0.613,223543,0.6,0.0,G#,0.11699999999999999,-7.097,Major,0.154,147.059,4/4,0.532
107870,Pop,Travis Scott,STARGAZING,7wBJfHzpfI3032CSD7CE2m,84,4,0.009470000000000001,0.48700000000000004,270715,0.789,4.05e-06,G#,0.18899999999999997,-3.69,Major,0.044000000000000004,150.007,4/4,0.0564
107871,Pop,Khalid,My Bad,1DUSuNhF8P5vUGNPpQiZa5,78,4,0.5429999999999999,0.645,166101,0.568,0.266,F,0.257,-9.127,Minor,0.0823,84.999,4/4,0.391
107872,Pop,Khalid,Location,152lZdxL1OR0ZMW6KquMif,84,4,0.33,0.736,219080,0.449,0.000162,C#,0.0898,-11.462,Minor,0.425,80.126,4/4,0.326
107873,Pop,Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,85,4,0.36700000000000005,0.61,201788,0.725,0.0,G#,0.154,-5.131,Major,0.15,146.16299999999998,4/4,0.29100000000000004
107874,Pop,Billie Eilish,bellyache,51NFxnQvaosfDDutk0tams,87,4,0.46,0.695,179172,0.573,0.0734,E,0.48200000000000004,-8.597000000000001,Minor,0.106,99.939,4/4,0.408
107875,Pop,Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,97,4,0.32299999999999995,0.826,238200,0.773,0.0,B,0.14300000000000002,-4.218,Minor,0.0524,126.899,4/4,0.7609999999999999
107876,Pop,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",1WSGTYKLEpKfNQYYW5Oymt,88,4,0.40399999999999997,0.541,158027,0.46799999999999997,3.65e-06,A#,0.358,-4.039,Minor,0.36200000000000004,95.266,4/4,0.69
107877,Pop,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),27rdGxbavYJeBphck5MZAF,92,4,0.00987,0.601,217467,0.794,1.36e-06,G,0.38799999999999996,-5.843999999999999,Minor,0.0671,114.066,4/4,0.244
107878,Pop,Marshmello,Project Dreams,6GSkLS2y4ZnnZsuRAj975K,83,4,0.409,0.78,167898,0.828,0.0,G#,0.10400000000000001,-2.235,Major,0.237,160.113,4/4,0.7859999999999999
107879,Pop,Future,Fine China,5274I4mUMnYczyeXkGDWZN,85,4,0.0484,0.6559999999999999,141587,0.542,0.0,G,0.126,-7.358,Major,0.32299999999999995,166.111,4/4,0.551
107880,Pop,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,83,4,0.183,0.652,263014,0.6779999999999999,3.26e-05,D,0.106,-6.183,Major,0.0541,72.98899999999999,4/4,0.28
107881,Pop,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,86,4,0.0337,0.6629999999999999,174800,0.708,0.0,G#,0.0841,-4.154,Major,0.0473,103.073,4/4,0.742
107882,Pop,Bebe Rexha,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,86,4,0.00281,0.63,195519,0.6940000000000001,0.0,B,0.0719,-6.257000000000001,Minor,0.0253,97.005,4/4,0.21600000000000003
107883,Pop,Bebe Rexha,Last Hurrah,0i0wnv9UoFdZ5MfuFGQzMy,86,4,0.175,0.514,150333,0.618,0.0,B,0.11699999999999999,-4.585,Minor,0.0317,84.259,4/4,0.401
107884,Pop,Lil Baby,Pure Cocaine,577YBGuskWkVDCxZrLRB4v,86,4,0.0012699999999999999,0.9640000000000001,154024,0.48700000000000004,6.57e-06,A#,0.115,-6.071000000000001,Minor,0.42100000000000004,127.05,4/4,0.107
107885,Pop,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,84,4,0.0531,0.763,190557,0.628,0.0,B,0.114,-5.85,Major,0.05,140.958,4/4,0.193
107886,Pop,J. Cole,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,84,4,0.302,0.696,292987,0.521,0.0,A#,0.0565,-8.465,Minor,0.332,100.0,4/4,0.45799999999999996
107887,Pop,Metro Boomin,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ,85,4,0.588,0.81,208293,0.353,0.0,F#,0.102,-9.931000000000001,Minor,0.31,88.031,4/4,0.0727
107888,Pop,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,89,4,0.163,0.599,263400,0.44799999999999995,0.0,G#,0.106,-6.312,Major,0.0232,95.05,3/4,0.168
107889,Pop,French Montana,No Stylist,04MLEeAMuV9IlHEsD8vF6A,88,4,0.0215,0.765,192172,0.7040000000000001,0.0,F,0.22699999999999998,-4.5889999999999995,Minor,0.127,147.055,4/4,0.498
107890,Pop,Sam Smith,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,80,4,0.615,0.6609999999999999,201000,0.373,0.0,F,0.177,-8.249,Major,0.0505,91.5,4/4,0.523
107891,Pop,Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC,84,4,0.627,0.67,227533,0.654,1.02e-06,E,0.071,-5.944,Major,0.153,180.024,4/4,0.43799999999999994
107892,Pop,Logic,Keanu Reeves,25F6MWrnFBCXVnpN4n76EK,87,4,0.0591,0.71,225987,0.888,0.0,D,0.134,-6.457000000000001,Major,0.235,170.19299999999998,4/4,0.816
107893,Pop,Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,86,4,0.0891,0.586,210747,0.909,0.000109,G#,0.11900000000000001,-6.474,Major,0.0705,93.39399999999999,4/4,0.757
107894,Pop,Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,85,4,0.0996,0.91,152000,0.366,0.0,C#,0.261,-9.954,Major,0.0941,119.985,4/4,0.74
107895,Pop,Lil Baby,Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,85,4,0.035,0.9640000000000001,142273,0.34600000000000003,0.0,F,0.10800000000000001,-9.309,Minor,0.53,119.958,4/4,0.562
107896,Pop,Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,86,4,0.816,0.511,200379,0.363,0.0317,E,0.084,-7.65,Minor,0.040999999999999995,144.892,4/4,0.16899999999999998
